tid;tdate;tname;ttext;ttype;trep;tfav;tstcount;tfol;tfrien;listcount;noname
"408923049115648000";"1386329827";"prytova98";"Переписывались на уроке:) ахаха) http://t.co/LVSeysiyV2";"1";"0";"0";"0";"89";"16";"74";"0"
"408923049954914304";"1386329827";"marat_d";"@bubgomtvit @bokr74 я тут ни к примеру, я настоящий поняли. Оставьте меня я живой, я буду думать своей головой :-)";"1";"0";"0";"0";"2269";"105";"25";"1"
"408923050466234369";"1386329827";"vancharova";"@wildsiskin  , думаю что да))) будем долго отдыхать!";"1";"0";"0";"0";"676";"629";"416";"1"
"408923112986517505";"1386329842";"HistorianHere";"@Galimzyanov_88 Ты поясни мне три вещи: 
А)С чего это я задрот?
Б)С чего это я тупой?
В)Когда ты писать научился, не тогда же когда сосать?";"1";"0";"0";"0";"56";"2";"9";"0"
"408923113821200384";"1386329842";"grrazh";"Звание лучшего психолога получает @NicosNikulin : ""Ну, как забить... Ну, да. Значит, время не пришло. Значит, нет того мудака еще"". :D";"1";"0";"0";"0";"5987";"209";"115";"3"
"408923152593346560";"1386329851";"hirurG_";"@JuliaSatura таки на корпоратив у вас деньги есть, а на ЗП нет))";"1";"0";"0";"0";"10422";"130";"195";"2"
"408923153729978369";"1386329851";"Villa_del_Mar";"@ht_mail_ru особенно Связной предложил столько,что все пусто! Евросеть вообще отсутствует) Белый ветер-пленку на телефон купить,если только)";"1";"0";"0";"0";"535";"53";"32";"0"
"408923155559100416";"1386329852";"annabambizova";"у Диски, моей любви двухлетней, сегодня день рождения) и у папы моего тоже)";"1";"0";"0";"0";"1484";"55";"42";"0"
"408923156204621824";"1386329852";"history1645";"Моя малышка мне уже два раза позвонила, Милоооо ей всего 6 лет)";"1";"0";"0";"0";"20213";"244";"100";"6"
"408923192691294208";"1386329861";"LinoLinok";"Встала минут 30 назад посмотрела в окно и была в шокк) снеееег наконец выпал)";"1";"0";"0";"0";"2438";"42";"32";"0"
"408923194532577280";"1386329861";"PolinaMilicevic";"@sofifay хахаха:)почему я не отвечу)?)) всегда отвечаю)";"1";"0";"0";"0";"10508";"7082";"4492";"38"
"408923195517845504";"1386329861";"AleksRusanova";"RT @JDanger281: Найл : фаак, где туалет?
Лиам : иу, ну скоро уже?
Зейн : нужно круто улыбнуться
Гарри : ИЗИЗИ)
Луи : черт, идиоты -_- http:…";"1";"0";"129";"0";"2118";"289";"317";"0"
"408923195782479872";"1386329861";"Gagusik";"Тот неловкий момент, когда... Хочется танцевать х) просто так х) что происходит х)";"1";"0";"0";"0";"64656";"698";"318";"24"
"408923196793307136";"1386329862";"E_Miroshnik";"Верные попутчики!)))) Малыши-подарочки*)) http://t.co/Wt4hyr2teI";"1";"0";"0";"0";"840";"51";"173";"0"
"408923197082730496";"1386329862";"ni_din";"Заснуть в 8 утра, проснуться только что..
Ну с добрым утром :D";"1";"0";"0";"0";"21822";"302";"193";"2"
"408923197858652161";"1386329862";"FerroNuvola";"RT @biathlonrus: Первая медаль Ирины Старых на этапах Кубка мира! :) Ура!!! #biathlon #биатлон http://t.co/4btmXwTun6";"1";"0";"18";"0";"2706";"18";"46";"0"
"408923247267180544";"1386329874";"PanUkraineLTD";"В декабре украинцы меньше будут ездить на отдых. Не до того)) Но новогодние бронировки - в целости и сохранности. Снег идет...";"1";"0";"0";"0";"5";"0";"23";"0"
"408923247921467392";"1386329874";"abgabriels";"@stenbohand1985 ну, надо же как ты так смогла влюбиться )";"1";"0";"0";"0";"4675";"777";"1058";"39"
"408923247926063104";"1386329874";"DPolyarush";"RT @vreddd: Видно, что @DPolyarush в первый раз папа))";"1";"0";"2";"0";"23696";"215";"102";"6"
"408923248089645056";"1386329874";"KatrinoKaterino";"@_dashasuslova_ ахах) по закону подлости вечером будет что-то плохое, когда все утро все хорошо";"1";"0";"0";"0";"2927";"48";"44";"2"
"408923249662509056";"1386329874";"Enlitem";"Короче давайте гулять в 5, я вам напишу. 
Пока) ждите и договаривайтесь в 5";"1";"0";"0";"0";"203";"14";"9";"0"
"408923252732350464";"1386329875";"VikaRussian2013";"#СоколовскийЯХочуТебя бляяяяяяяяяяяя.
Я ржу как конь :DD xD";"1";"0";"0";"0";"740";"498";"901";"0"
"408923291001585664";"1386329884";"t_jackonson";"Где твои крылья,которые нравились мне. Радио мгту радует)# bmstu";"1";"0";"0";"0";"2569";"28";"23";"1"
"408923292653740034";"1386329885";"TayaSchmidt";"@keniana1 @soski_schmidt @Vall_Schmidt тогда иди в банк, я уже жду тебя с фурой, и поедем по городам к семье:D";"1";"0";"0";"0";"27760";"627";"536";"17"
"408923292805136384";"1386329885";"yakubovazvezda";"@SongGrooove собирались их оставить) но потом часики благополучно исчезли..)";"1";"0";"0";"0";"2616";"21";"34";"1"
"408923337046257664";"1386329895";"evm_m";"Мизулина открестилась от православия в Конституции http://t.co/feGilmZjUH альцмейгера оно такое)))";"1";"0";"0";"0";"2364";"249";"168";"0"
"408923337184665600";"1386329896";"Odd_doughnut";"Люблю шапки, особенно электризующиеся волосы их любят) http://t.co/VkU5c3tX0O";"1";"0";"0";"0";"6853";"76";"61";"4"
"408923337344045056";"1386329895";"GULYA1804";"gozunuz aydinnnn ))) Баку вошел в список самых дорогих городов мира – ФОТО - 1NEWS.AZ http://t.co/z8PgAYlozs";"1";"0";"0";"0";"13005";"1152";"155";"7"
"408923337826373632";"1386329895";"Anya_Glazova";"робятки, посоветуйте, пожалуйста, хорошие фильмы в дорогу? не жопьтесь))";"1";"0";"0";"0";"10657";"138";"95";"2"
"408923338032300032";"1386329895";"Yulia_Ostapchyk";"""@danyabios: @Yulia_Ostapchyk сантехник"" точно) а то у меня один Мистер Пропер в голову лезет.";"1";"0";"0";"0";"2243";"115";"64";"1"
"408923378922557440";"1386329905";"PolimoonYa";"Прогуливаю урок, ахах, соорудила себе место ) http://t.co/Qu1N9uvn1Q";"1";"0";"0";"0";"753";"46";"13";"0"
"408923378959917056";"1386329905";"rozhkovsky";"@idvoretskyi а еще лайф, и киевстар и мтс, которые вообще Путинские)";"1";"0";"0";"0";"38116";"828";"894";"120"
"408923381904318464";"1386329906";"Danissimo_666";"Сегодня самый лучший день) весь день провели вместе)) посмотрели звонок и сериалы)";"1";"0";"0";"0";"394";"16";"19";"0"
"408923382215098368";"1386329906";"bbernkastel";"RT @NickaVorobyowa: А почему бы и да :D http://t.co/ltG42ShqaM";"1";"0";"1";"0";"8022";"83";"57";"0"
"408923382257049600";"1386329906";"requrohypesy";"RT @lemarupowawi: xckd не так прост, они заобновились снова, с новыми возможностями,  :)";"1";"0";"4";"0";"257";"87";"90";"0"
"408923382567030784";"1386329906";"yourStJimmy";"Джерард чот такая чикуля :D /Рэй, Рэй, Рэй :333333/ http://t.co/2MwG1fDjZS";"1";"0";"0";"0";"11427";"625";"586";"3"
"408923420001181696";"1386329915";"712Olga";"Заходя на мою страничку, не забывайте снимать обувь и здороваться)";"1";"0";"0";"0";"16";"4";"11";"0"
"408923420156772353";"1386329915";"cilovovuxyc";"RT @sehymumuxuk: Один в поле не воин!Один в поле - дурак :D";"1";"0";"1";"0";"380";"128";"140";"0"
"408923420240650240";"1386329915";"DToropova";"@OKirilyuk ВОТ ЭТО Я ЧТО-ТО ЗАТУПИЛ :DDD
МНЕ КАЖЕТСЯ,ЕСЛИ ЕГО ВЫВЕСТИ ДЖИ БУДЕТ РЕВНОВАТЬ :DDDDD";"1";"0";"0";"0";"6800";"378";"256";"1"
"408923420551024640";"1386329915";"dasha3649860";"RT @areallyareally: неужели мы выпускной класс в этом году, мне кажется мы такие дети ещё)))";"1";"0";"2";"0";"642";"46";"28";"0"
"408923421309804544";"1386329915";"Amelina_O";"@AlighieriJade Но у тебя же хорошие волосы) А бессульфатные- какие? У нас большой отдел на эту тему";"1";"0";"0";"0";"3881";"19";"48";"0"
"408923421691899904";"1386329915";"VDmukh";"@Pony_eee ой, лучше не надо. Я как-то показал, как баланс телефона банковской картой через интернет пополнять. Столько о себе услышал...)))";"1";"0";"0";"0";"9559";"108";"241";"8"
"408923421741809664";"1386329915";"Earth_02";"Я поняла! Поняла, в чем милота МОЭ в значении неуклюжей тян! Поняла после серии, где Сэма преследовала неудача :DD действительно оч мило х))";"1";"0";"0";"0";"629";"66";"59";"3"
"408923423998767104";"1386329916";"naricefy";"выиграл 1152 фишек за руку. прям рекорд:) во вконтактах";"1";"0";"0";"0";"28";"33";"34";"0"
"408923467023929344";"1386329926";"Barrowses";"Шутка шуткой, но каждую пятницу практически убегаю домой с работы :D";"1";"0";"0";"0";"365";"17";"48";"0"
"408923467544023040";"1386329926";"vZ10";"@Sqrt2002 не слишком рахитские ноги, джинсы на это не были рассчитаны ))";"1";"0";"0";"0";"15097";"225";"103";"6"
"408923468068311040";"1386329926";"slowlysuffocate";"Дома вай фай, я сделала это, юпиии  !)
Just do it, апхахахха ;)";"1";"0";"0";"0";"2496";"13";"8";"0"
"408923468390875136";"1386329926";"BartoshMaria";"Дежурные называется,ахахах))
Почему все такие зануды?";"1";"0";"0";"0";"720";"20";"16";"0"
"408923468940328962";"1386329927";"nefedkovaKE";"@valinevichka не стоит благодарности!!!я же Богиня блять, должна помогать)))))):D";"1";"0";"1";"0";"238";"20";"32";"0"
"408923469699891200";"1386329927";"ohh_allochka";"@zakharbabayan если б не фраза ""сообщают коммунисты"" я б даже открыла почитать данную статью) а так - увы)";"1";"0";"0";"0";"15647";"3031";"1932";"30"
"408923469859270657";"1386329927";"OlgaVolchkova";"@aleks_nastya_ ну ты вообще молодчинка) Я освобожусь в 7 и у меня все-таки останетс свободный вечер)";"1";"0";"0";"0";"1642";"57";"54";"0"
"408923470068998144";"1386329927";"Elshina_Lyuba";"@ooh_dashaa @miss_avelina с вами надежнее и спокойнее)";"1";"0";"0";"0";"1179";"30";"38";"0"
